Position	A1	A2	B1	B2
21121	97.2	90.6	51.5	51
21122	0	0	0	0
21123	94.7	92.1	42.9	38.7
21124	100	92.8	9.5	0
21125	90	85	100	95.4
21126	0	0	0	0
21127	100	100	100	69.5
21128	100	83.3	90.9	100
21129	0	0	0	0
21130	95.6	87.5	100	100
21131	0	0	100	100
21132	91.6	84.2	100	100
21133	100	100	100	100
21134	90	100	0	0
21135	100	100	0	0
21136	0	0	0	0
21137	8.3	7.1	0	0
21138	5.5	4.1	4.7	4
21139	0	0	0	0
21140	81.2	92.8	54.5	57.1
21141	50	27.2	9	0
21142	80.2	79.7	14.2	10.8
21143	0	5.2	3.7	0
21144	0	0	0	0
21145	33.3	47	0	0
21146	0	0	0	0
21147	100	100	94.1	100
21148	0	0	0	0
21149	0	0	0	0
21150	92.3	95.2	100	97.6
21151	100	87.5	100	100
21152	0	0	4.3	3.2
21153	0	0	0	0
21154	0	4	96	96.2
21155	100	90.9	100	95.8
21156	100	100	0	0
21157	85.7	88.4	8.3	11.1
21158	57.1	100	83.3	100
21159	100	94.1	52.6	5
21160	0	0	2.7	0
21161	0	0	0	0
21162	100	83.3	100	92.8
21163	13	9	0	0
21164	69	75	7.5	3.2
21165	100	100	100	100
21166	0	0	0	0
21167	52.9	45	0	3.7
21168	100	100	90	100
21169	0	0	0	0
21170	52.3	45.1	9.3	7.8
21171	92.1	94.2	6.2	28
21172	31.5	32.1	95.8	100
21173	90	100	100	100
21174	68.9	95.5	64.8	60
21175	90	91.6	100	100
21176	0	0	0	0
21177	0	0	0	0
21178	0	0	0	0
21179	0	0	0	0
21180	100	93.7	90	100
21181	0	0	7.1	0
21182	0	0	0	0
21183	0	0	0	0
21184	100	95.6	100	100
21185	40	42.8	100	86.6
21186	8.6	0	0	0
21187	88.8	92	95.4	96.8
21188	4.7	7.6	93.7	85
21189	44.4	81.2	0	8.3
21190	100	100	95.8	86.6
21191	0	0	0	0
21192	100	94.2	47	30.4
21193	0	0	0	4
21194	83.3	84.6	100	100
21195	0	0	0	0
21196	85.7	80	100	100
21197	0	0	0	0
21198	0	7.1	0	0
21199	0	0	0	0
21200	10.5	10.5	0	0
21201	100	84.2	100	100
21202	93.3	100	95.6	100
21203	100	100	90.9	100
21204	0	0	0	0
21205	0	0	0	0
21206	82.3	79.4	26	8.5
21207	38.4	37.5	95	100
21208	0	0	0	4.3
21209	0	0	0	0
21210	51.8	37.8	100	97.2
21211	91.8	90.4	22.8	14.8
21212	4.1	16	0	0
21213	93.3	93.7	3.5	25
21214	100	90	100	90
21215	0	0	0	0
21216	69.2	86.6	42.8	33.3
21217	100	100	100	95
21218	95.6	95.6	100	100
21219	80	82.1	100	92.8
21220	100	100	94.1	100
21221	100	90.9	100	100
21222	0	0	0	0
21223	0	0	0	0
21224	0	7.1	0	0
21225	0	0	0	2.5
21226	95.6	94.7	0	10
21227	0	0	0	0
21228	0	0	0	0
21229	0	0	0	3.5
21230	0	0	0	0
21231	0	0	0	0
21232	82.3	92.8	100	100
21233	50	82.3	10.1	7.6
21234	92.8	73.6	8.3	9
21235	100	100	100	100
21236	7.6	18.1	0	0
21237	100	100	100	100
21238	0	0	0	0
21239	92	76.4	100	80
21240	78.5	80	100	100
21241	100	100	100	100
21242	5	0	0	3.2
21243	60.8	66.6	19.3	6.6
21244	0	0	0	0
21245	0	0	0	0
21246	0	0	0	0
21247	100	100	0	0
21248	93.3	90	100	100
21249	100	92.3	93.7	100
21250	0	0	0	0
21251	84	92.2	17.1	16.6
21252	0	0	0	4.7
21253	100	100	0	0
21254	0	0	0	0
21255	93.3	100	100	100
21256	0	0	0	0
21257	86.3	76.9	100	100
21258	0	3	0	0
21259	0	0	0	0
21260	72.7	70	100	100
21261	8.3	0	5.2	0
21262	100	100	0	0
21263	93.7	53.8	94.1	100
21264	100	100	96.5	100
21265	0	0	0	0
21266	0	0	0	0
21267	92.5	90.3	21.8	16.6
21268	73.6	73.3	23.8	31.5
21269	3.4	0	0	0
21270	100	93.3	58.8	100
21271	92.8	82.6	100	100
21272	77.9	86.2	8.2	10.2
21273	83.3	100	5	33.3
21274	0	0	0	0
21275	0	0	0	0
21276	0	0	0	0
21277	100	95.4	100	100
21278	96.2	85.7	100	100
21279	0	0	0	0
21280	0	0	5	0
21281	0	4	0	0
21282	100	100	100	100
21283	0	0	0	0
21284	33.3	27.2	93.3	100
21285	93.1	93.3	28	12
21286	100	100	87.5	92.3
21287	100	88.2	100	100
21288	0	0	4	0
21289	0	0	0	0
21290	5.5	5.2	100	100
21291	0	0	4.3	0
21292	0	0	0	0
21293	0	0	0	0
21294	92.8	86.2	96.8	100
21295	100	100	100	87.5
21296	100	95	92.3	100
21297	100	95.6	100	100
21298	94.7	78.2	96.2	97.4
21299	94.1	100	85.7	94.4
21300	0	0	0	0
21301	0	3.5	0	0
21302	0	0	0	0
21303	100	100	100	100
21304	100	94.1	92.3	83.3
21305	4.1	7.1	0	3.3
21306	100	100	100	96
21307	0	0	0	0
21308	100	85.7	92.3	100
21309	100	85.7	80	57.1
21310	0	9.5	0	7.6
21311	0	0	95.2	100
21312	0	0	95.2	100
21313	0	0	0	0
21314	0	0	0	0
21315	4.1	12	0	0
21316	0	0	0	0
21317	0	7.6	0	4.3
21318	100	100	0	0
21319	0	5.5	0	0
21320	80	80	100	94.4
21321	0	4.1	4.1	0
21322	100	96	100	96.7
21323	0	0	0	0
21324	0	0	0	0
21325	66.6	90	0	0
21326	81.3	69.5	18	18.3
21327	0	0	0	0
21328	100	95.2	68.4	50
21329	100	95.2	100	97.1
21330	100	100	92.3	87.5
21331	0	0	0	0
21332	31.2	12.5	9	0
21333	100	100	100	100
21334	100	100	100	100
21335	100	100	100	100
21336	18.7	16	0	0
21337	96	100	100	93.7
21338	96	100	42.1	29.6
21339	0	0	4.5	0
21340	100	100	70	61.9
21341	90	82.6	36	36.3
21342	4.7	0	0	0
21343	3.3	0	0	0
21344	94.4	100	100	98
21345	41.6	52.9	0	7.1
21346	90	96.8	6	0
21347	0	6.4	0	0
21348	96	95.6	31.5	2.7
21349	100	100	100	100
21350	0	0	0	0
21351	90	91.6	100	100
21352	100	100	2.8	0
21353	0	0	0	0
21354	0	0	0	0
21355	92.3	94.4	18.1	60
21356	0	0	3.1	0
21357	0	0	0	0
21358	0	0	0	0
21359	0	0	0	0
21360	100	100	92.8	100
21361	53.8	69.2	0	5.5
21362	8.3	0	0	0
21363	0	0	0	0
21364	100	100	96.8	100
21365	0	0	0	0
21366	100	96	95.8	92.8
21367	0	0	0	0
21368	10.7	10.5	0	0
21369	0	0	0	0
21370	95.4	100	94.7	95.8
21371	47.6	0	92.3	41.6
21372	0	0	0	0
21373	95.6	100	96.2	96.5
21374	88.2	60	63.1	100
21375	44.4	83.3	100	100
21376	10.7	3.3	0	0
21377	0	0	0	0
21378	0	0	0	0
21379	0	0	0	0
21380	0	0	4	0
21381	100	94.4	100	100
21382	0	6.6	13.3	0
21383	10	0	0	0
21384	0	0	0	0
21385	0	0	0	0
21386	0	0	84.2	53.8
21387	60	33.3	93.7	100
21388	83.3	92.8	83.3	91.3
21389	0	0	0	0
21390	100	96	23	54.5
21391	95.2	94.7	90.4	100
21392	0	7.6	0	0
21393	94.4	93.3	100	100
21394	91.6	90	100	100
21395	50	50	100	94.7
21396	0	0	0	0
21397	0	0	0	0
21398	7.1	0	0	0
21399	0	10	0	0
21400	87.7	88.8	9.5	7.1
21401	0	0	0	0
21402	96.9	100	22.5	12.7
21403	69.2	80	0	0
21404	4.3	0	0	0
21405	93.3	100	100	100
21406	100	100	100	95
21407	100	100	81	93
21408	0	0	0	0
21409	100	96	100	100
21410	0	0	6.8	0
21411	100	94.4	100	93.3
21412	0	0	0	0
21413	3.4	2.6	0	0
21414	0	0	0	0
21415	0	0	0	2.5
21416	96.1	88.8	100	100
21417	0	0	0	0
21418	95	100	100	96.1
21419	100	100	60	100
21420	0	0	0	0
21421	5	0	11.5	0
21422	0	0	0	0
21423	0	4.5	0	0
21424	0	0	6.6	0
21425	16.6	17.3	100	94.1
21426	0	7.6	0	0
21427	0	0	0	0
21428	16.6	18.7	0	0
21429	90.4	94.7	92	100
21430	0	0	0	0
21431	100	81.8	56.5	62.9
21432	4.5	0	0	0
21433	0	0	0	0
21434	0	0	0	0
21435	0	0	0	0
21436	0	8.6	0	0
21437	93.7	100	100	100
21438	63.6	100	100	96.8
21439	100	100	94.1	100
21440	100	97	43.9	30.8
21441	93.3	93.3	100	100
21442	88	100	91.6	90
21443	100	96.5	95.4	100
21444	0	0	0	0
21445	94.7	100	100	96.5
21446	100	100	100	100
21447	75	92.8	58.6	53.3
21448	0	4.7	0	0
21449	81.2	92.3	100	100
21450	95.2	100	96.6	100
21451	100	40	47.3	96.5
21452	0	0	0	0
21453	0	0	0	0
21454	91.6	84.6	92.3	94.1
21455	0	0	0	0
21456	0	0	0	0
21457	92.3	100	0	0
21458	0	0	0	0
21459	4.3	0	0	0
21460	0	0	0	0
21461	100	100	0	2.8
21462	13.3	3.4	0	0
21463	90.4	97.2	81.2	72.9
21464	0	0	0	0
21465	76.4	100	100	91.6
21466	62	67	12	8.3
21467	89.4	100	0	0
21468	0	0	96.7	42.3
21469	85.7	75	65	63.1
21470	26.6	31.2	100	100
21471	0	0	0	0
21472	0	0	0	0
21473	91.8	86.6	15.2	13.6
21474	95.2	100	100	100
21475	100	100	100	94.4
21476	0	0	0	0
21477	100	60	25	13.3
21478	100	96	100	100
21479	86.9	100	95.2	100
21480	100	96.4	100	95.6
21481	100	100	2.9	0
21482	0	0	0	0
21483	96.4	93.9	100	92.5
21484	11.5	10.5	0	2.5
21485	0	0	0	0
21486	95.2	95.8	100	100
21487	100	100	100	100
21488	0	0	0	0
21489	92.3	92.8	0	0
21490	0	0	0	0
21491	100	100	72.7	84.2
21492	100	100	0	0
21493	100	100	92.3	95.8
21494	100	92	100	92.3
21495	54.5	16.6	100	100
21496	0	0	0	0
21497	85.7	83.3	95.4	96.1
21498	0	0	2	0
21499	84.2	77.2	100	100
21500	0	0	0	0
21501	83.3	100	100	90.9
21502	100	100	77.7	75.8
21503	0	0	0	0
21504	0	4.3	0	0
21505	100	100	100	95.8
21506	0	0	0	0
21507	0	0	0	0
21508	56.2	57.8	0	0
21509	0	0	0	0
21510	92.3	100	100	100
21511	90	100	48.3	45.2
21512	0	0	3.8	0
21513	8.3	15.3	0	0
21514	0	0	0	0
21515	0	0	0	0
21516	0	0	0	0
21517	8.3	0	0	0
21518	0	0	0	0
21519	100	90	100	96.6
21520	93.3	100	100	100
21521	0	0	0	0
21522	0	11.7	0	0
21523	90	100	30.7	41.1
21524	0	0	0	0
21525	93.7	94.7	100	94.7
21526	42.8	35	95	100
21527	100	95.4	100	100
21528	0	0	0	0
21529	100	100	100	100
21530	0	0	0	0
21531	100	100	91.6	100
21532	100	94.1	100	100
21533	0	0	0	0
21534	92.3	95.6	92.5	100
21535	0	0	0	0
21536	75.8	74.5	12.1	9.9
21537	0	3.5	0	0
21538	88	95.4	42.1	29.6
21539	0	0	0	0
21540	52.9	71.8	16.6	16.6
21541	0	0	0	0
21542	66.6	91.3	15	17.8
21543	0	0	0	0
21544	0	0	0	0
21545	0	0	0	0
21546	0	0	0	0
21547	92.8	100	100	100
21548	100	88.8	100	100
21549	6.2	14.2	0	0
21550	92.3	93.7	100	100
21551	72.7	76.9	100	100
21552	100	95.2	72.2	26.9
21553	0	0	0	0
21554	0	14.2	0	0
21555	0	3.8	0	0
21556	95.4	100	100	100
21557	55.5	93.7	0	4.1
21558	7.1	0	0	6.2
21559	50	50	5.5	2.4
21560	100	100	0	0
21561	30.7	28.5	0	0
21562	0	0	0	0
21563	0	0	0	0
21564	0	0	0	0
21565	0	0	0	0
21566	0	0	0	0
21567	40	94.2	100	94.1
21568	96.1	95.4	100	93.5
21569	89.4	100	0	0
21570	60	46.1	100	100
21571	57.1	72.4	0	0
21572	100	46.6	100	81.8
21573	100	92.8	93.5	100
21574	0	0	0	0
21575	23.8	20	0	0
21576	10.5	10.5	0	0
21577	25	0	6.6	0
21578	0	0	0	0
21579	91.6	89.6	93.3	100
21580	90.4	100	71.4	82.6
21581	83.3	87.5	96.4	100
21582	0	0	0	0
21583	94.4	76.1	100	100
21584	65	85.7	0	6.8
21585	0	3.7	4.5	0
21586	100	90.9	26.3	27.2
21587	0	0	0	0
21588	0	0	0	0
21589	94.4	100	96.9	100
21590	45.4	48	0	0
21591	0	2.9	0	0
21592	57.1	29.4	0	5.8
21593	20	9	0	7.1
21594	0	0	0	0
21595	95.8	100	0	0
21596	0	0	0	3.3
21597	100	96.5	0	7.1
21598	95	94.4	100	100
21599	0	0	0	0
21600	0	0	0	0
21601	90.4	88.7	67.5	60
21602	64.7	81.8	3.1	5.8
21603	100	100	100	100
21604	0	0	0	0
21605	64	75	11.7	10.7
21606	0	0	0	0
21607	95.4	100	93.3	94.1
21608	0	0	0	0
21609	0	0	0	0
21610	100	100	90	100
21611	0	0	0	0
21612	100	100	100	100
21613	0	0	0	4.3
21614	0	0	0	0
21615	100	100	100	100
21616	0	0	0	0
21617	4.7	0	0	0
21618	94.1	100	94.1	90.9
21619	100	100	100	100
21620	90	92.8	100	100
21621	6.6	8.3	0	0
21622	13	8.6	5.5	0
21623	100	100	96	100
21624	0	0	0	0
21625	0	0	6.2	0
21626	0	0	0	0
21627	5.8	0	0	0
21628	0	0	0	0
21629	0	0	0	0
21630	0	0	0	0
21631	27.2	2.8	3.8	0
21632	0	0	0	0
21633	0	0	0	0
21634	100	100	96.4	100
21635	0	0	0	0
21636	0	0	66.6	52.2
21637	85	76.1	95.2	90
21638	0	0	0	0
21639	56.2	66.6	100	92.3
21640	0	0	0	0
21641	0	0	5	3.4
21642	100	100	100	100
21643	0	3.3	0	0
21644	100	100	100	97.1
21645	95	100	0	4.7
21646	0	0	6.6	0
21647	58.3	41.1	100	92.3
21648	9	12.5	0	0
21649	100	92.8	100	100
21650	95.4	100	91.3	94.7
21651	90	100	68.1	68.4
21652	0	0	0	0
21653	94.4	95.4	75	82.7
21654	0	0	3.1	7.6
21655	100	94.4	100	100
21656	85	100	95.8	100
21657	0	0	0	0
21658	100	100	100	94.7
21659	0	0	0	0
21660	0	0	0	0
21661	0	0	0	0
21662	0	0	0	0
21663	9	3.7	0	0
21664	100	93.7	100	81.2
21665	10	5.5	0	0
21666	11.7	3.4	0	0
21667	92	93.7	95.6	100
21668	82.3	94.7	100	100
21669	0	0	0	0
21670	8.3	0	0	0
21671	93.3	89.6	100	100
21672	100	100	100	83.3
21673	0	0	0	0
21674	0	0	0	0
21675	8.3	0	0	0
21676	10.7	21	0	6.2
21677	100	100	100	100
21678	100	92.8	80	100
21679	93.7	94.1	100	100
21680	95.4	94.8	96.2	98.3
21681	93.3	96.5	100	100
21682	100	100	100	95
21683	0	0	0	0
21684	0	0	0	0
21685	90	93.7	70	33.3
21686	66.6	72.4	24	37.1
21687	95	94.4	6.6	6.2
21688	90	97.4	100	100
21689	89.4	100	95.6	95.6
21690	100	100	100	100
21691	92.8	94.1	100	94.7
21692	90.9	83.3	100	94.4
21693	95	100	100	100
21694	26	40	84.6	96.5
21695	0	0	0	0
21696	100	95.8	100	100
21697	0	0	0	0
21698	88.8	95	47.6	58.8
21699	45.4	48	0	0
21700	0	0	0	0
21701	0	0	0	0
21702	0	0	90	100
21703	8.3	0	0	0
21704	0	0	0	0
21705	86.9	84	100	96.9
21706	0	0	0	4.5
21707	100	100	93.3	100
21708	0	0	0	0
21709	0	0	0	0
21710	0	0	0	0
21711	0	0	0	0
21712	16.6	30.3	6.6	0
21713	81.2	100	100	100
21714	0	0	0	4.3
21715	0	0	0	0
21716	100	90.9	0	0
21717	0	0	0	0
21718	0	0	0	0
21719	95.8	91.6	100	94.1
21720	95.6	100	100	100
21721	100	94.4	100	100
21722	0	0	0	0
21723	100	95.6	100	100
21724	94.7	95.2	29.4	25
21725	92.3	79.3	100	97
21726	100	86.9	37.8	15
21727	100	84.6	90	100
21728	7.1	16.6	0	0
21729	94.1	94.1	100	100
21730	96.2	100	96.1	96.8
21731	0	0	0	0
21732	90.4	96.2	95	96.6
21733	0	0	0	0
21734	0	0	0	0
21735	6.2	0	0	0
21736	0	0	0	0
21737	80	58.8	0	0
21738	100	81.4	100	95.4
21739	0	0	0	0
21740	0	0	0	0
21741	100	97.1	63.6	25.8
21742	0	0	0	0
21743	55.1	44	0	4.5
21744	92.8	95.2	100	100
21745	42.8	7.1	0	0
21746	95.2	83.3	94.7	90.4
21747	0	0	0	0
21748	96.9	100	91.1	97.4
21749	100	92.8	93.7	85.7
21750	42.8	40.7	50	58.8
21751	0	0	0	0
21752	0	11.1	0	0
21753	0	0	0	0
21754	10.5	27.7	0	0
21755	95.6	88	96.4	96.9
21756	100	96.6	100	100
21757	9.5	6.6	0	0
21758	0	0	0	0
21759	70	69.2	81.8	94.4
21760	0	0	0	0
21761	80	91.6	100	100
21762	100	88.2	100	95
21763	90.9	96.9	100	100
21764	14.2	4.7	0	0
21765	0	0	0	0
21766	100	90.9	100	100
21767	0	4.5	100	96.1
21768	100	100	93.3	88.2
21769	23.8	0	0	0
21770	100	100	100	91.6
21771	0	0	0	0
21772	0	0	0	0
21773	0	0	0	0
21774	100	100	31.4	35.8
21775	75	93.3	0	0
21776	0	0	4.5	0
21777	100	100	100	95.8
21778	100	100	23	18.1
21779	0	0	0	0
21780	100	100	48.5	40.7
21781	90.9	100	100	100
21782	100	86.6	100	100
21783	72.7	81.2	54.5	46.1
21784	0	0	3.5	0
21785	0	0	0	0
21786	0	4	0	0
21787	80	95.4	100	95.6
21788	0	0	0	0
21789	6.6	15	0	0
21790	94.7	85	100	100
21791	0	0	0	0
21792	5.5	27.7	0	0
21793	100	100	100	100
21794	100	100	100	97.3
21795	0	0	6.6	0
21796	100	100	95.2	92.8
21797	100	90.9	11.7	3.1
21798	100	97.1	83.3	58.6
21799	0	0	0	0
21800	0	0	0	0
21801	0	0	0	0
21802	0	0	0	0
21803	63.6	91.6	91.6	84.6
21804	100	100	100	100
21805	0	0	96.7	42.3
21806	66.6	80	0	0
21807	91.6	89.6	72.4	70
21808	0	0	0	0
21809	94.7	100	12.5	9.6
21810	95.8	100	95.2	93.1
21811	0	0	0	0
21812	0	0	0	0
21813	0	0	0	0
21814	38.4	34.6	95.4	100
21815	100	92	100	100
21816	47	45.4	100	90.9
21817	0	0	3.2	0
21818	0	0	0	0
21819	100	100	94.7	100
21820	0	0	0	0
21821	92.8	69.2	10	4.3
21822	100	100	92.8	100
21823	0	0	0	0
21824	5.5	7.6	0	0
21825	84.6	91	15	15.6
21826	0	0	2.6	0
21827	0	0	0	0
21828	0	0	0	0
21829	0	0	0	0
21830	100	100	100	100
21831	86.6	90	96.5	93.5
21832	61.5	88.4	100	94.7
21833	0	13.3	0	0
21834	8.3	0	0	0
21835	92.8	89.4	27.2	6.6
21836	0	0	0	4.3
21837	0	0	0	0
21838	0	0	0	60
21839	0	0	3.1	4.1
21840	9.5	4.1	6.2	4.3
21841	90	91.6	0	0
21842	0	0	0	0
21843	0	0	100	100
21844	100	86.9	0	0
21845	100	100	100	100
21846	0	0	0	0
21847	82.6	87.4	21.2	17.9
21848	90	92.8	100	100
21849	0	5	0	0
21850	90	84.2	0	0
21851	100	90.4	94.4	96
21852	0	0	0	0
21853	94.1	100	100	94.7
21854	33.3	70	95.8	100
21855	0	0	3.1	0
21856	0	0	0	3.4
21857	0	0	0	0
21858	0	3.5	0	0
21859	0	0	0	0
21860	0	0	0	0
21861	5.8	5.8	0	0
21862	0	0	0	0
21863	0	0	100	96.9
21864	93.7	100	96.7	100
21865	0	0	0	0
21866	0	2.7	4.5	0
21867	94.1	100	95	100
21868	0	0	0	4.7
21869	100	100	100	100
21870	78.1	75.3	24.3	14.6
21871	0	0	0	0
21872	0	0	0	0
21873	81.8	92.8	94.4	100
21874	93.7	81.2	100	100
21875	0	3.4	100	100
21876	88.8	83.3	6.4	11.4
21877	0	0	4	3.5
21878	0	0	2.9	0
21879	87.5	81.8	14.2	7.6
21880	100	95	100	100
21881	5.5	2.9	0	5.2
21882	0	0	0	0
21883	0	0	0	0
21884	100	96	0	2.5
21885	0	0	0	0
21886	0	0	0	0
21887	0	0	0	0
21888	0	0	0	0
21889	0	0	0	0
21890	9	4.7	0	0
21891	88.8	100	97	100
21892	0	0	0	0
21893	0	0	4.1	0
21894	96.5	100	95.8	100
21895	0	0	0	0
21896	100	100	100	100
21897	0	0	0	0
21898	0	0	0	0
21899	0	0	0	0
21900	0	3.4	0	0
21901	0	0	0	0
21902	93.1	91.6	33.3	22.9
21903	0	0	0	0
21904	0	0	0	0
21905	95.4	90.4	77.7	55
21906	0	0	0	0
21907	6.6	15	0	0
21908	4.1	0	0	0
21909	90.4	100	100	100
21910	100	91.3	100	93.3
21911	31.5	20.8	3.7	0
21912	100	100	100	100
21913	0	0	0	0
21914	74.1	75.3	10	0
21915	0	0	0	0
21916	100	88.2	100	96.1
21917	0	0	0	0
21918	86.6	90.6	0	0
21919	0	0	0	0
21920	100	100	100	100
21921	0	0	0	0
21922	66.6	60.7	57.6	96.9
21923	92.3	86.2	94.7	100
21924	88.8	88.3	40.6	36.5
21925	0	0	0	0
21926	100	88.8	0	0
21927	100	91.3	100	100
21928	100	96.2	96.8	100
21929	100	100	100	100
21930	0	0	0	17.6
21931	95	100	100	100
21932	3.7	0	0	0
21933	73.3	66.6	64	41.1
21934	100	100	100	100
21935	100	96.7	100	100
21936	92.8	93.7	93.3	95
21937	100	100	16.6	6.6
21938	0	0	0	0
21939	0	0	0	0
21940	86.3	88.8	17.3	11.7
21941	0	0	0	0
21942	87.5	92	100	96.1
21943	0	0	0	2.9
21944	96	96.2	100	100
21945	0	3.8	0	0
21946	93.3	100	100	100
21947	95.8	100	100	100
21948	0	0	0	0
21949	80.7	85.7	96.9	96.5
21950	8.3	0	0	0
21951	0	0	0	0
21952	88.8	84.2	96.5	100
21953	89.1	98.1	20.5	20.5
21954	0	0	0	0
21955	100	86.6	100	100
21956	84.6	59.3	100	96
21957	0	6.8	0	0
21958	10	0	0	0
21959	0	0	0	0
21960	91.6	92.5	24.9	19.4
21961	100	93.5	100	100
21962	100	100	100	100
21963	0	0	0	0
21964	0	0	0	0
21965	92.5	100	100	100
21966	100	96.9	100	100
21967	100	100	90.9	100
21968	100	92.3	100	100
21969	0	0	0	0
21970	100	100	100	88
21971	100	100	100	100
21972	60	92.3	0	0
21973	71.8	91.4	15	20.3
21974	0	0	0	0
21975	0	0	0	0
21976	0	0	9	0
21977	50	81.2	0	0
21978	0	0	0	0
21979	0	0	0	0
21980	0	0	0	0
21981	0	0	0	25
21982	100	91.1	95	96.5
21983	0	0	4.3	0
21984	0	0	0	0
21985	90.9	100	96	96.1
21986	0	0	0	0
21987	100	95.8	100	100
21988	5.2	0	0	0
21989	0	0	0	0
21990	3.8	10.5	20	18.1
21991	50	45.4	100	94.1
21992	87.5	94.1	96.1	100
21993	0	0	0	0
21994	100	100	100	100
21995	0	0	0	0
21996	0	0	0	0
21997	0	5.5	0	0
21998	100	95.2	100	90.9
21999	0	0	0	0
22000	0	4	0	0
22001	0	0	0	0
22002	0	0	0	0
22003	95.6	100	100	93.9
22004	85.7	100	16.6	4.1
22005	0	0	0	0
22006	68	72.2	100	100
22007	5	8.8	0	0
22008	0	0	0	0
22009	0	0	7.1	0
22010	91.6	93.7	100	100
22011	71.4	70.3	100	100
22012	0	0	4.1	0
22013	100	100	100	96.8
22014	100	100	100	100
22015	92.8	95.2	100	89.4
22016	0	0	0	0
22017	100	100	40	53.8
22018	0	0	0	0
22019	0	0	0	0
22020	100	100	92.8	90.9
22021	0	0	9	16.6
22022	100	93.7	100	100
22023	95	95.8	100	100
22024	94.4	100	100	100
22025	4.1	46.3	6.1	1.6
22026	0	0	0	0
22027	0	0	0	0
22028	0	0	0	0
22029	89	90	17.6	20.3
22030	0	0	0	0
22031	11.5	21	26.6	18.1
22032	8.3	0	92.8	91.3
22033	88.2	87	100	90.9
22034	53.3	80.7	69.5	66.6
22035	0	0	0	0
22036	0	0	0	0
22037	100	100	100	96.7
22038	0	0	0	0
22039	73.6	75.9	9.8	8.6
22040	0	0	0	0
22041	100	81.2	91.6	96
22042	100	90.9	100	100
22043	100	100	100	95.2
22044	0	0	3.4	4.3
22045	100	100	100	87.5
22046	100	94.4	95.4	100
22047	0	4.3	0	0
22048	0	0	0	0
22049	84.2	88.8	100	93.3
22050	100	95.4	100	100
22051	0	0	0	0
22052	94.4	100	76.4	100
22053	100	96.5	100	100
22054	0	0	0	0
22055	35.7	22.5	100	100
22056	0	0	0	0
22057	86.4	89.7	34.2	18.9
22058	0	0	0	0
22059	0	11.7	5.2	0
22060	0	0	0	0
22061	100	100	0	0
22062	7.1	5.5	89.4	100
22063	85	85.7	36.6	18.1
22064	50	50	0	3.4
22065	100	95.8	100	100
22066	90	50	17.8	13.3
22067	0	100	50	88.4
22068	0	0	0	0
22069	5.5	8.6	11.7	0
22070	4.5	5.5	0	0
22071	85.7	100	93.1	100
22072	0	0	0	0
22073	100	93.7	4.7	0
22074	0	5.2	0	0
22075	0	4.7	0	0
22076	0	3.2	0	0
22077	0	0	0	0
22078	0	0	0	2.5
22079	0	0	5	7.6
22080	9	0	0	0
22081	94.1	100	100	100
22082	100	93.3	100	100
22083	0	0	0	0
22084	0	0	0	0
22085	0	0	0	0
22086	0	0	0	0
22087	0	0	0	0
22088	75	80	0	0
22089	0	0	0	0
22090	100	91.6	100	93.7
22091	0	0	0	0
22092	89.4	93.1	84	77.1
22093	100	91.6	100	100
22094	0	0	0	0
22095	88.5	92.4	58.4	54.1
22096	85.7	100	95	81.8
22097	91.6	92.8	0	0
22098	100	100	60	95.2
22099	23	34.4	5.2	5.7
22100	5	5.5	0	0
22101	96.1	95.8	100	100
22102	0	6.6	0	0
22103	96.4	100	100	96
22104	88.8	93.3	95.2	100
22105	0	0	0	2.7
22106	100	95.2	0	0
22107	0	0	0	0
22108	94.7	100	45.4	96.4
22109	91.3	100	100	100
22110	0	0	0	5.2
22111	8.3	9.5	0	0
22112	4.3	0	0	0
22113	90.4	100	0	0
22114	10	21	100	95.6
22115	0	0	0	0
22116	95	100	95	100
22117	0	0	0	50
22118	0	0	0	6.6
22119	100	100	100	100
22120	95	85.7	4.1	0
22121	100	94.1	100	100
22122	0	0	0	0
22123	0	0	0	0
22124	0	0	0	0
22125	100	100	100	100
22126	100	100	0	0
22127	100	93.3	100	100
22128	0	0	0	0
22129	0	0	100	100
22130	90	100	0	2.7
22131	0	0	0	0
22132	0	0	0	0
22133	95.6	100	95.6	100
22134	0	0	2.3	0
22135	100	100	94.4	100
22136	90.9	100	100	96.4
22137	100	93.7	70.5	47.3
22138	4.5	0	0	0
22139	7.6	0	6.2	14.2
22140	100	94.1	100	100
22141	4.1	0	3.2	0
22142	100	94.7	0	0
22143	0	0	0	3.3
22144	94.4	100	100	100
22145	0	0	0	0
22146	100	91.3	20	4.8
22147	100	100	100	100
22148	0	0	0	0
22149	100	94.4	94.7	100
22150	100	93.1	100	100
22151	92.5	83.3	26.1	27.8
22152	0	0	0	0
22153	88.2	87.8	18.9	6.6
22154	0	0	0	4.5
22155	5.8	4.3	0	0
22156	100	93.3	87.5	94.1
22157	0	0	0	0
22158	0	0	0	4.3
22159	85.7	50	95	100
22160	0	0	0	3
22161	100	94.4	100	95.8
22162	94.4	77.7	100	95.4
22163	90.9	85.1	0	0
22164	0	0	0	0
22165	0	0	3.3	0
22166	91.6	91.6	100	100
22167	0	0	0	0
22168	0	0	0	0
22169	94.4	70	37.3	9
22170	0	0	0	0
22171	94.7	87.8	100	100
22172	47	100	95.2	91.6
22173	88.2	90.9	0	9.6
22174	100	100	96.2	100
